,Company,TypeName,Ram,Weight,Price,TouchScreen,IPS,os,Cpu name,Gpu name,Size,HDD,SSD
1052,Dell,2 in 1 Convertible,8,2.3,10.97315700921406,1,1,windows,Intel Core i5,Intel,141.21199808219862,0,256
1053,HP,Notebook,4,2.04,10.862092668762644,0,0,windows,Intel Core i5,Intel,100.45466986113651,0,256
1054,Dell,Ultrabook,16,1.2,11.696022720831856,1,0,windows,Intel Core i7,Intel,276.053530085501,0,1000
1055,HP,Notebook,4,2.31,10.533971572370383,0,0,windows,Intel Core i3,Intel,100.45466986113651,500,0
1056,HP,Notebook,4,1.96,10.188167121983652,0,0,other/Linux/No OS,Intel Core i5,Intel,100.45466986113651,500,0
1057,Acer,Notebook,8,2.4,10.082583913974387,0,0,windows,other/AMD,AMD,100.45466986113651,1000,0
1058,Dell,2 in 1 Convertible,12,1.6,11.144911042902732,1,1,windows,Intel Core i7,Intel,165.6321180513006,0,256
1059,MSI,Gaming,16,2.94,11.481603204750256,0,0,windows,Intel Core i7,Nvidia,141.21199808219862,1000,256
1060,HP,Notebook,8,2.04,10.950974953688085,0,0,windows,Intel Core i7,Intel,141.21199808219862,0,256
1061,Asus,Gaming,16,4.0,10.881314302543597,0,1,other/Linux/No OS,Intel Core i7,Nvidia,127.33567457123111,1000,0
1062,Dell,Notebook,4,2.25,10.301710499387234,0,0,windows,Intel Core i5,Intel,141.21199808219862,1000,0
1063,Dell,Notebook,16,2.32,10.873255868299653,0,0,windows,Intel Core i7,AMD,141.21199808219862,2000,0
1064,MSI,Gaming,16,1.8,11.540318039137862,0,0,windows,Intel Core i7,Nvidia,141.21199808219862,1000,256
1065,Dell,Ultrabook,8,1.29,11.260381938800737,0,0,windows,Intel Core i7,Intel,165.6321180513006,0,256
1066,Asus,Gaming,64,3.58,12.263341053320566,0,1,windows,Intel Core i7,Nvidia,127.33567457123111,0,1000
1067,Dell,2 in 1 Convertible,8,1.62,10.657682154931747,1,0,windows,Intel Core i7,Intel,165.6321180513006,0,256
1068,Dell,Gaming,16,3.21,11.167743084945378,0,0,windows,Intel Core i7,Nvidia,138.46177587823902,1000,256
1069,Apple,Ultrabook,8,0.92,11.145680569681762,0,1,other/Linux/No OS,other Intel processor,Intel,226.41554716935852,0,0
1070,Dell,Notebook,4,2.06,10.15346364564591,0,0,windows,Intel Core i3,Intel,100.45466986113651,500,0
1071,HP,Notebook,4,2.31,11.064804181259648,0,0,windows,Intel Core i5,Intel,100.45466986113651,500,0
1072,HP,Ultrabook,8,1.26,11.064804181259648,0,0,windows,Intel Core i5,Intel,176.23257360658386,0,256
1073,HP,Notebook,8,1.49,10.969494001455322,0,0,windows,Intel Core i7,Intel,165.6321180513006,0,256
1074,Lenovo,Ultrabook,8,1.3,11.421848531521597,1,1,windows,Intel Core i7,Intel,176.23257360658386,0,256
1075,Lenovo,Notebook,8,3.0,10.46628456073464,0,0,windows,Intel Core i5,AMD,106.11306214269258,1000,0
1076,Lenovo,Notebook,4,2.3,10.860047678274917,0,1,windows,Intel Core i5,Nvidia,141.21199808219862,1000,0
1077,MSI,Gaming,16,3.78,11.799206957067087,0,0,windows,Intel Core i7,Nvidia,127.33567457123111,1000,256
1078,Lenovo,Notebook,4,2.1,10.267130165790453,0,0,windows,Intel Core i5,Intel,100.45466986113651,500,0
1079,HP,Notebook,4,2.31,10.821440901496183,0,0,windows,Intel Core i5,Intel,141.21199808219862,500,0
1080,Lenovo,Ultrabook,8,0.99,11.219074000897615,1,1,windows,other Intel processor,Intel,234.9767648087785,0,512
1081,Lenovo,Gaming,32,4.6,12.05888963501851,0,1,windows,Intel Core i7,Nvidia,127.33567457123111,0,512
1082,Lenovo,2 in 1 Convertible,4,0.69,10.446778399351528,1,1,windows,other Intel processor,Intel,224.17380907857276,0,0
1083,HP,Ultrabook,16,1.3,11.600668174471034,0,1,windows,Intel Core i7,Intel,162.40629351131793,0,512
1084,Dell,Notebook,8,2.18,10.59563423276249,0,0,windows,Intel Core i5,Intel,141.21199808219862,0,256
1085,HP,Notebook,4,1.54,10.913835810881007,0,0,windows,Intel Core i5,Intel,157.3505121487356,500,0
1086,HP,Workstation,8,1.9,11.285442512056921,0,0,windows,Intel Core i7,AMD,141.21199808219862,0,256
1087,Lenovo,Notebook,8,1.7,11.064804181259648,0,0,windows,Intel Core i5,Intel,157.3505121487356,0,180
1088,HP,Notebook,4,1.29,10.397183294038651,0,0,other/Linux/No OS,other Intel processor,Intel,276.053530085501,0,0
1089,Acer,Notebook,4,2.4,9.933985719261916,0,0,windows,other/AMD,AMD,100.45466986113651,500,0
1090,Dell,Notebook,4,2.2,9.950616680806068,0,0,other/Linux/No OS,other Intel processor,Intel,100.45466986113651,500,0
1091,HP,Notebook,4,1.86,9.82197089913809,0,0,other/Linux/No OS,Intel Core i3,Intel,100.45466986113651,1000,0
1092,Asus,Gaming,8,2.7,11.352694739066088,0,1,windows,Intel Core i7,Nvidia,127.33567457123111,1000,256
1093,Dell,Ultrabook,4,1.4,10.682851144184026,0,1,windows,Intel Core i5,AMD,165.6321180513006,0,256
1094,HP,Netbook,4,2.4,11.352694739066088,0,0,windows,Intel Core i5,Intel,125.36742798669837,0,128
1095,Acer,Notebook,8,2.4,10.658921971998408,0,0,windows,Intel Core i5,Nvidia,141.21199808219862,1000,256
1096,Dell,Notebook,8,2.36,10.435152442572992,0,0,windows,Intel Core i5,AMD,141.21199808219862,1000,0
1097,MSI,Gaming,8,2.6,11.352694739066088,0,0,windows,Intel Core i7,Nvidia,127.33567457123111,0,256
1098,HP,Notebook,4,1.96,10.190169124654325,0,0,windows,other Intel processor,Intel,100.45466986113651,1000,0
1099,Asus,Gaming,16,4.3,11.715790550995315,0,1,windows,Intel Core i7,Nvidia,127.33567457123111,1000,128
1100,Dell,Ultrabook,4,1.5,11.010081106005767,0,0,windows,Intel Core i3,Intel,125.36742798669837,500,0
1101,Dell,Ultrabook,4,1.5,11.037726951247386,0,0,windows,Intel Core i3,Intel,125.36742798669837,0,128
1102,Acer,Notebook,4,2.2,9.317895278196945,0,0,other/Linux/No OS,other Intel processor,Intel,100.45466986113651,0,16
1103,HP,Workstation,8,3.0,11.947682155153789,0,1,windows,Intel Core i7,AMD,127.33567457123111,1000,0
1104,Lenovo,Gaming,16,2.4,11.064804181259648,0,0,windows,Intel Core i7,Nvidia,141.21199808219862,0,512
1105,Dell,Ultrabook,8,1.5,11.229102177820835,0,0,windows,Intel Core i5,Intel,125.36742798669837,0,256
1106,MSI,Gaming,8,2.9,11.296213725139731,0,0,windows,Intel Core i7,Nvidia,127.33567457123111,1000,128
1107,Lenovo,2 in 1 Convertible,4,2.1,10.740600003012675,1,1,windows,Intel Core i5,Intel,141.21199808219862,0,256
1108,HP,Notebook,4,2.1,9.962013031516571,0,0,windows,other/AMD,AMD,141.21199808219862,1000,0
1109,Asus,Gaming,16,2.59,11.175239371923306,0,1,windows,Intel Core i7,Nvidia,141.21199808219862,1000,128
1110,HP,Notebook,8,1.16,11.413356147904066,1,0,windows,other Intel processor,Intel,276.053530085501,0,256
1111,Dell,Notebook,4,2.24,10.620847035233894,0,0,windows,Intel Core i5,AMD,100.45466986113651,500,0
1112,Lenovo,Notebook,4,2.1,10.03701794516015,0,0,windows,Intel Core i3,Intel,100.45466986113651,0,128
1113,HP,Ultrabook,8,1.16,11.56084210487126,0,0,windows,Intel Core i7,Intel,165.6321180513006,0,512
1114,Lenovo,2 in 1 Convertible,4,0.69,10.283659467741664,1,1,other/Linux/No OS,other Intel processor,Intel,224.17380907857276,0,0
1115,Dell,Ultrabook,8,1.23,11.204674904025435,0,0,windows,Intel Core i7,Intel,165.6321180513006,0,256
1116,Lenovo,Gaming,16,4.6,11.894913580522502,0,1,windows,Intel Core i7,Nvidia,127.33567457123111,0,256
1117,Razer,Ultrabook,8,1.25,10.911903762066183,1,0,windows,Intel Core i7,Intel,172.8002962960423,0,256
1118,Toshiba,Ultrabook,16,1.05,11.683522558067624,0,0,windows,Intel Core i7,Intel,165.6321180513006,0,512
1119,Asus,Gaming,8,3.52,11.155242401621269,0,0,windows,Intel Core i7,Nvidia,127.33567457123111,1000,128
1120,Vero,Notebook,4,1.35,9.253675685462651,0,0,windows,other Intel processor,Intel,165.6321180513006,0,0
1121,HP,Notebook,8,1.16,11.408044834149253,0,0,windows,Intel Core i5,Intel,165.6321180513006,0,256
1122,HP,Notebook,8,1.43,11.29741074002049,0,0,windows,Intel Core i5,Intel,157.3505121487356,0,256
1123,Dell,Notebook,4,2.09,10.236346354272076,0,0,other/Linux/No OS,Intel Core i5,Intel,100.45466986113651,500,0
1124,Asus,Notebook,4,2.0,10.050907057320817,0,0,windows,Intel Core i3,Intel,100.45466986113651,1000,0
1125,Lenovo,2 in 1 Convertible,8,1.8,11.395540949893968,1,1,windows,Intel Core i7,Intel,157.3505121487356,0,256
1126,Lenovo,2 in 1 Convertible,4,0.69,10.147261623643049,1,1,windows,other Intel processor,Intel,224.17380907857276,0,0
1127,HP,Ultrabook,8,1.26,11.52253514374866,0,0,windows,Intel Core i5,Intel,125.36742798669837,0,256
1128,Lenovo,Gaming,8,2.4,10.872255357854845,0,1,other/Linux/No OS,Intel Core i5,Nvidia,141.21199808219862,1000,128
1129,HP,Gaming,8,3.35,11.004648590381796,0,1,windows,Intel Core i5,Nvidia,127.33567457123111,1000,128
1130,HP,Notebook,8,2.04,10.419692282932575,0,0,windows,Intel Core i7,Intel,100.45466986113651,2000,0
1131,Lenovo,2 in 1 Convertible,8,1.8,11.601341447040118,1,1,windows,Intel Core i7,Nvidia,157.3505121487356,0,512
1132,Asus,Notebook,4,1.5,9.60318213992277,0,0,windows,other Intel processor,Intel,111.93520355955211,0,0
1133,HP,Ultrabook,8,1.84,10.598297350181973,0,0,windows,Intel Core i7,Intel,141.21199808219862,0,256
1134,Acer,Notebook,4,2.23,10.398807989765654,0,0,windows,Intel Core i5,Nvidia,141.21199808219862,1000,0
1135,Lenovo,Notebook,16,2.5,10.977716980635755,0,0,windows,Intel Core i7,AMD,141.21199808219862,0,0
1136,HP,Workstation,8,3.0,12.256879973855343,0,1,windows,Intel Core i7,Nvidia,127.33567457123111,0,256
1137,Dell,Notebook,8,2.5,10.639970046582542,0,0,windows,Intel Core i5,AMD,100.45466986113651,1000,0
1138,MSI,Gaming,16,3.78,11.758368289071829,0,0,windows,Intel Core i7,Nvidia,127.33567457123111,1000,256
1139,HP,Ultrabook,8,1.88,11.658835785532077,0,0,windows,Intel Core i7,Intel,141.21199808219862,0,256
1140,Lenovo,2 in 1 Convertible,16,2.8,11.775314344519382,1,1,windows,Intel Core i7,Intel,209.8006828649808,0,512
1141,MSI,Gaming,8,2.4,11.016797696588752,0,0,windows,Intel Core i7,Nvidia,141.21199808219862,1000,128
1142,HP,2 in 1 Convertible,8,1.48,11.371282634834179,1,0,windows,Intel Core i5,Intel,165.6321180513006,0,256
1143,HP,Workstation,8,2.59,11.684869359618002,0,1,windows,Intel Core i7,Nvidia,141.21199808219862,0,256
1144,HP,2 in 1 Convertible,8,1.48,11.470547260182666,1,0,windows,Intel Core i7,Intel,220.84282406840083,0,256
1145,HP,Workstation,8,2.0,11.52464373704442,0,0,windows,Intel Core i7,Nvidia,141.21199808219862,0,256
1146,HP,Ultrabook,8,1.26,11.71489846116146,0,0,windows,Intel Core i7,Intel,176.23257360658386,0,256
1147,Dell,Notebook,8,2.18,10.893167621264645,0,0,windows,Intel Core i7,Nvidia,141.21199808219862,0,256
1148,HP,Notebook,8,1.88,11.340108040487776,0,0,windows,Intel Core i5,Intel,141.21199808219862,0,256
1149,Lenovo,2 in 1 Convertible,8,1.27,11.733039792816312,1,1,windows,Intel Core i7,Intel,209.8006828649808,0,256
1150,Lenovo,Notebook,4,1.9,9.801561133612584,0,0,other/Linux/No OS,Intel Core i3,Intel,100.45466986113651,1000,0
1151,HP,Notebook,4,1.86,9.669293165034833,0,0,windows,other/AMD,AMD,100.45466986113651,500,0
1152,Lenovo,Notebook,8,2.32,10.370822624347584,0,0,other/Linux/No OS,Intel Core i5,AMD,141.21199808219862,1000,0
1153,Dell,Gaming,8,2.62,11.064804181259648,0,0,windows,Intel Core i7,Nvidia,141.21199808219862,1000,0
1154,Dell,Notebook,8,2.04,11.694548697992886,1,1,windows,Intel Core i5,Nvidia,138.46177587823902,0,256
1155,HP,Notebook,4,1.91,10.147031952176631,0,0,windows,other/AMD,AMD,141.21199808219862,0,256
1156,MSI,Gaming,16,2.7,11.283969856325212,0,0,windows,Intel Core i7,Nvidia,127.33567457123111,1000,256
1157,Lenovo,Ultrabook,12,1.4,11.715790550995315,0,0,windows,Intel Core i7,Intel,157.3505121487356,0,512
1158,Lenovo,Notebook,8,2.5,10.645680750246626,0,0,windows,Intel Core i5,AMD,141.21199808219862,0,0
1159,HP,2 in 1 Convertible,8,1.48,11.596756189041978,1,0,windows,Intel Core i7,Intel,220.84282406840083,0,512
1160,Lenovo,Ultrabook,8,1.7,11.288114524334732,0,0,windows,Intel Core i7,Intel,157.3505121487356,0,256
1161,MSI,Gaming,16,1.7,11.453730720391919,0,0,windows,Intel Core i7,Nvidia,157.3505121487356,1000,256
1162,HP,Gaming,8,2.62,10.776844060703754,0,1,windows,Intel Core i7,Nvidia,141.21199808219862,1000,0
1163,Lenovo,Notebook,8,2.2,10.104611236292678,0,0,windows,Intel Core i3,Intel,100.45466986113651,1000,0
1164,HP,Notebook,4,2.1,10.143056552540132,0,0,other/Linux/No OS,Intel Core i5,Intel,100.45466986113651,500,0
1165,Dell,Gaming,8,2.62,11.2874471903093,0,0,windows,Intel Core i7,Nvidia,138.46177587823902,1000,128
1166,Lenovo,Notebook,8,1.95,11.212620052356872,0,1,windows,Intel Core i5,Intel,141.21199808219862,0,256
1167,Lenovo,Notebook,4,2.2,10.12402932214978,0,0,windows,Intel Core i3,Nvidia,141.21199808219862,1000,0
1168,HP,Notebook,2,1.44,9.493013922696841,0,0,windows,other Intel processor,Intel,111.93520355955211,0,0
1169,MSI,Gaming,8,2.2,10.70777173269934,0,1,windows,Intel Core i7,Nvidia,141.21199808219862,1000,0
1170,HP,Notebook,8,1.96,10.49618215379083,0,0,windows,Intel Core i7,Intel,141.21199808219862,0,256
1171,HP,Notebook,16,2.1,11.030873869571886,0,0,windows,Intel Core i7,Intel,141.21199808219862,0,512
1172,Asus,Notebook,4,2.2,9.88635767027266,0,0,windows,other Intel processor,Intel,100.45466986113651,500,0
1173,Lenovo,Notebook,4,2.1,9.962013031516571,0,0,other/Linux/No OS,Intel Core i5,Intel,100.45466986113651,500,0
1174,Lenovo,Notebook,8,2.2,10.53941655276426,0,0,other/Linux/No OS,Intel Core i7,Nvidia,141.21199808219862,1000,0
1175,Asus,Notebook,4,2.0,10.620651995737777,0,0,windows,Intel Core i3,Intel,157.3505121487356,0,256
1176,Lenovo,Notebook,4,2.32,10.690944412566814,0,0,windows,Intel Core i7,Intel,141.21199808219862,0,0
1177,Lenovo,Gaming,16,3.31,11.149519345988928,0,1,windows,Intel Core i7,Nvidia,141.21199808219862,0,512
1178,MSI,Gaming,16,1.91,11.650350362059477,0,0,windows,Intel Core i7,Nvidia,141.21199808219862,1000,128
1179,HP,Notebook,4,2.07,10.452533389121816,0,0,windows,Intel Core i3,Intel,100.45466986113651,500,0
1180,Lenovo,2 in 1 Convertible,8,1.36,11.37618160360327,1,1,windows,Intel Core i5,Intel,209.8006828649808,0,256
1181,Lenovo,Ultrabook,6,1.54,10.698190821087582,0,0,windows,Intel Core i7,Nvidia,141.21199808219862,0,256
1182,Dell,Notebook,8,1.98,10.772395917628927,0,0,other/Linux/No OS,Intel Core i7,Nvidia,141.21199808219862,0,256
1183,Acer,Notebook,4,2.1,9.783703516212578,0,0,windows,other Intel processor,Intel,100.45466986113651,500,0
1184,HP,Notebook,6,2.18,10.658921971998408,0,1,windows,Intel Core i7,Nvidia,141.21199808219862,1000,0
1185,Asus,Gaming,8,2.591,10.787906120409612,0,1,windows,Intel Core i7,Nvidia,141.21199808219862,1000,256
1186,Dell,2 in 1 Convertible,16,2.09,11.047982926769505,1,0,windows,Intel Core i7,Intel,141.21199808219862,0,512
1187,Acer,Notebook,4,2.23,10.513700849999804,0,0,windows,Intel Core i5,Nvidia,141.21199808219862,0,256
1188,Dell,Ultrabook,8,1.23,10.977716980635755,1,0,other/Linux/No OS,Intel Core i5,Intel,276.053530085501,0,256
1189,Acer,Gaming,16,4.2,11.838443060873624,0,1,windows,Intel Core i7,Nvidia,127.33567457123111,1000,256
1190,Lenovo,Gaming,8,2.4,10.683645110085203,0,1,windows,Intel Core i5,Nvidia,141.21199808219862,1000,0
1191,Samsung,2 in 1 Convertible,4,1.15,10.46628456073464,1,1,other/Linux/No OS,other/AMD,ARM,234.50740003017813,0,0
1192,HP,Notebook,4,1.86,10.159709917169616,0,0,windows,Intel Core i5,Intel,100.45466986113651,500,0
1193,Apple,Ultrabook,8,0.92,11.034319178750797,0,1,other/Linux/No OS,other Intel processor,Intel,226.41554716935852,0,0
1194,Dell,2 in 1 Convertible,8,1.6,11.064804181259648,1,1,windows,Intel Core i5,Intel,165.6321180513006,0,256
1195,HP,Notebook,12,2.21,11.166237060564342,0,1,windows,Intel Core i7,Nvidia,141.21199808219862,1000,128
1196,Lenovo,Notebook,4,1.9,9.883643964401065,0,0,other/Linux/No OS,Intel Core i3,AMD,100.45466986113651,1000,0
1197,Asus,Gaming,16,4.3,11.648784147353842,0,1,windows,Intel Core i7,Nvidia,127.33567457123111,1000,512
1198,Acer,Notebook,4,2.1,9.58136309252813,0,0,other/Linux/No OS,other Intel processor,Intel,100.45466986113651,1000,0
1199,MSI,Gaming,16,2.43,11.600619368985287,0,0,windows,Intel Core i7,Nvidia,127.33567457123111,1000,256
1200,Dell,Notebook,4,2.3,10.188167121983652,0,0,windows,Intel Core i3,AMD,100.45466986113651,0,128
1201,Lenovo,Notebook,8,2.2,10.419692282932575,0,0,other/Linux/No OS,Intel Core i7,Nvidia,100.45466986113651,500,0
1202,Dell,2 in 1 Convertible,16,2.0,11.134075023561454,1,0,windows,Intel Core i7,Intel,141.21199808219862,0,512
1203,Dell,Ultrabook,16,1.2,11.869133099737036,1,0,windows,Intel Core i7,Intel,276.053530085501,0,512
1204,Asus,Gaming,8,2.2,11.039464987704202,0,0,windows,Intel Core i7,Nvidia,141.21199808219862,1000,0
1205,Dell,Notebook,8,2.36,10.765658261746038,0,0,windows,Intel Core i5,AMD,141.21199808219862,0,256
1206,HP,Notebook,8,1.91,10.336863503805128,0,0,windows,Intel Core i5,Intel,100.45466986113651,0,256
1207,Lenovo,Notebook,4,2.2,9.67600459962282,0,0,windows,other/AMD,AMD,100.45466986113651,500,0
1208,Acer,Notebook,8,3.3,10.419692282932575,0,0,windows,Intel Core i3,Nvidia,106.11306214269258,1000,0
1209,Asus,Gaming,16,2.2,11.778996083184301,0,0,windows,Intel Core i7,Nvidia,141.21199808219862,1000,256
1210,Apple,Ultrabook,8,0.92,11.129394827810977,0,1,other/Linux/No OS,other Intel processor,Intel,226.41554716935852,0,0
1211,Asus,Notebook,16,2.2,11.442360501250736,0,0,windows,Intel Core i7,Nvidia,141.21199808219862,1000,128
1212,MSI,Gaming,16,2.43,11.550627594890205,0,1,windows,Intel Core i7,Nvidia,127.33567457123111,1000,256
1213,Dell,2 in 1 Convertible,8,2.191,10.882315804880687,1,1,windows,Intel Core i5,Intel,141.21199808219862,0,256
1214,Asus,Gaming,16,2.9,11.550632725739694,0,0,windows,Intel Core i7,Nvidia,127.33567457123111,1000,256
1215,Acer,Netbook,2,1.3,9.134616325446663,0,0,other/Linux/No OS,other Intel processor,Intel,135.0942111925629,0,32
1216,Acer,Notebook,4,3.3,10.369151780182765,0,0,windows,Intel Core i3,Nvidia,106.11306214269258,1000,0
1217,Lenovo,Notebook,8,2.8,10.265276597141131,0,0,other/Linux/No OS,Intel Core i5,Intel,106.11306214269258,1000,0
1218,Lenovo,Gaming,8,2.6,11.123906770132201,0,1,windows,Intel Core i7,Nvidia,141.21199808219862,1000,128
1219,Acer,2 in 1 Convertible,8,1.2,11.02220830408089,1,1,windows,Intel Core i7,Intel,157.3505121487356,0,256
1220,Lenovo,Notebook,8,2.3,11.307930232161196,0,1,windows,Intel Core i7,Intel,141.21199808219862,0,256
1221,MSI,Gaming,8,2.2,11.272726554360904,0,0,windows,Intel Core i7,Nvidia,141.21199808219862,1000,128
1222,HP,Notebook,6,2.1,10.246549458090433,0,0,windows,other/AMD,AMD,141.21199808219862,1000,0
1223,Dell,Ultrabook,8,1.26,11.421778496562451,1,0,windows,Intel Core i5,Intel,176.23257360658386,0,256
1224,Dell,2 in 1 Convertible,4,2.08,10.208009042782656,1,0,windows,Intel Core i3,Intel,146.86047800548656,500,0
1225,Asus,Notebook,4,2.65,9.708902303129879,0,0,windows,other Intel processor,Intel,100.45466986113651,1000,0
1226,Dell,Ultrabook,8,1.29,11.273329308763513,1,0,windows,Intel Core i7,Intel,276.053530085501,0,256
1227,Dell,Notebook,4,2.18,10.23296037890921,0,0,other/Linux/No OS,Intel Core i5,Intel,100.45466986113651,1000,0
1228,Lenovo,Gaming,16,2.6,10.911903762066183,1,1,windows,Intel Core i7,Nvidia,141.21199808219862,1000,128
1229,MSI,Gaming,8,2.2,11.02220830408089,0,0,windows,Intel Core i7,Nvidia,141.21199808219862,1000,128
1230,Lenovo,Netbook,16,1.3,11.38409159312676,1,1,windows,Intel Core i7,Intel,176.23257360658386,0,512
1231,Razer,Gaming,16,1.95,12.135793518599822,0,0,windows,Intel Core i7,Nvidia,157.3505121487356,0,1000
1232,Dell,Notebook,8,2.3,10.126185116412724,1,0,windows,Intel Core i3,Intel,100.45466986113651,1000,0
1233,MSI,Gaming,16,2.7,11.352069152558354,0,0,windows,Intel Core i7,Nvidia,127.33567457123111,1000,256
1234,Apple,Ultrabook,4,1.08,10.841452101115571,0,0,other/Linux/No OS,Intel Core i5,Intel,135.0942111925629,0,0
1235,HP,Notebook,4,2.1,10.14517175872359,0,0,windows,Intel Core i3,Intel,141.21199808219862,1000,0
1236,HP,Ultrabook,8,1.54,11.670950599679987,0,0,windows,Intel Core i7,Intel,209.8006828649808,0,256
1237,Dell,Notebook,4,2.24,10.578148918421471,0,0,windows,Intel Core i5,Intel,100.45466986113651,500,0
1238,MSI,Gaming,8,2.3,11.039464987704202,0,0,windows,Intel Core i7,Nvidia,141.21199808219862,1000,128
1239,Lenovo,Notebook,16,1.4,11.288114524334732,0,1,windows,Intel Core i7,Intel,165.6321180513006,0,512
1240,Lenovo,Notebook,6,2.2,10.368432457987426,0,0,windows,other/AMD,AMD,141.21199808219862,0,256
1241,Asus,Ultrabook,8,1.45,11.130176383145796,0,0,windows,Intel Core i7,Intel,165.6321180513006,0,256
1242,Acer,Notebook,4,2.4,9.866652599193328,0,0,other/Linux/No OS,Intel Core i3,Intel,100.45466986113651,500,0
1243,Dell,2 in 1 Convertible,16,2.77,11.470547260182666,1,0,windows,Intel Core i7,Nvidia,127.33567457123111,0,512
1244,HP,Notebook,4,1.54,10.978617394068182,0,0,windows,Intel Core i5,Intel,157.3505121487356,0,256
1245,Asus,Gaming,16,2.5,11.353319934460007,0,1,windows,Intel Core i7,Nvidia,141.21199808219862,1000,256
1246,Dell,Notebook,4,1.6,10.749784912589748,0,0,windows,Intel Core i5,Intel,111.93520355955211,500,0
1247,Asus,Gaming,16,2.34,11.727036344253591,0,1,windows,Intel Core i7,Nvidia,141.21199808219862,1000,256
1248,Lenovo,Notebook,8,2.3,10.326446742946873,0,1,other/Linux/No OS,Intel Core i5,Intel,141.21199808219862,0,256
1249,Dell,2 in 1 Convertible,8,1.24,11.478299236986985,1,0,windows,Intel Core i5,Intel,276.053530085501,0,256
1250,Dell,Notebook,4,2.2,9.756304542024463,0,0,other/Linux/No OS,other Intel processor,Intel,100.45466986113651,500,0
1251,HP,Notebook,4,1.86,9.964522443121997,0,0,windows,other/AMD,AMD,100.45466986113651,500,0
1252,Lenovo,Notebook,6,2.4,10.319441460358465,0,0,windows,Intel Core i3,Nvidia,141.21199808219862,0,128
1253,Lenovo,Notebook,8,1.9,10.952842367862882,0,1,windows,Intel Core i5,Intel,157.3505121487356,0,256
1254,Dell,Notebook,4,2.2,10.0713630658882,0,0,windows,other Intel processor,Intel,100.45466986113651,500,0
1255,Asus,Notebook,4,2.0,9.801561133612584,0,0,windows,other Intel processor,Intel,100.45466986113651,1000,0
1256,Asus,Gaming,16,4.0,11.525170191386666,0,1,windows,Intel Core i7,Nvidia,127.33567457123111,1000,128
1257,Dell,Notebook,4,2.29,10.169966417336806,0,0,windows,Intel Core i3,Intel,100.45466986113651,500,0
1258,Lenovo,Notebook,8,2.32,10.772384744506988,0,0,windows,Intel Core i7,AMD,141.21199808219862,0,0
1259,MSI,Gaming,8,2.4,11.089517135798168,0,0,windows,Intel Core i7,Nvidia,141.21199808219862,1000,128
1260,Lenovo,2 in 1 Convertible,4,1.8,10.70060667312884,1,0,windows,Intel Core i5,Intel,157.3505121487356,0,128
1261,Asus,Ultrabook,8,1.2,10.567234758240792,0,1,windows,other Intel processor,Intel,165.6321180513006,0,512
1262,Dell,Notebook,6,2.3,10.104611236292678,0,0,windows,Intel Core i3,Intel,100.45466986113651,1000,0
1263,Acer,Notebook,4,2.4,9.641987714344566,0,0,other/Linux/No OS,other Intel processor,Intel,100.45466986113651,500,0
1264,Dell,Notebook,2,2.2,9.913097231314559,0,0,windows,other Intel processor,Intel,100.45466986113651,500,0
1265,Lenovo,Notebook,8,2.6,10.776844060703754,0,1,windows,Intel Core i7,Nvidia,141.21199808219862,1000,0
1266,HP,Notebook,6,2.04,10.285461122475176,0,0,windows,other/AMD,AMD,141.21199808219862,0,0
1267,Dell,Notebook,8,2.3,10.667632361713904,0,0,other/Linux/No OS,Intel Core i7,AMD,100.45466986113651,1000,0
1268,HP,Netbook,2,1.17,9.317895278196945,0,0,windows,other Intel processor,Intel,135.0942111925629,0,0
1269,Asus,Notebook,4,2.2,10.5552565839505,0,0,windows,Intel Core i7,Nvidia,100.45466986113651,500,0
1270,Lenovo,2 in 1 Convertible,4,1.8,10.433899309576924,1,1,windows,Intel Core i7,Intel,157.3505121487356,0,128
1271,Lenovo,2 in 1 Convertible,16,1.3,11.288114524334732,1,1,windows,Intel Core i7,Intel,276.053530085501,0,512
1272,Lenovo,Notebook,2,1.5,9.409283029786373,0,0,windows,other Intel processor,Intel,111.93520355955211,0,0
1273,HP,Notebook,6,2.19,10.614128815398654,0,0,windows,Intel Core i7,AMD,100.45466986113651,1000,0
1274,Asus,Notebook,4,2.2,9.88635767027266,0,0,windows,other Intel processor,Intel,100.45466986113651,500,0
1275,Asus,Ultrabook,8,1.2,10.567234758240792,0,1,windows,other Intel processor,Intel,165.6321180513006,0,512
1276,Dell,Notebook,6,2.3,10.104611236292678,0,0,windows,Intel Core i3,Intel,100.45466986113651,1000,0
1277,Acer,Notebook,4,2.4,9.641987714344566,0,0,other/Linux/No OS,other Intel processor,Intel,100.45466986113651,500,0
1278,Dell,Notebook,2,2.2,9.913097231314559,0,0,windows,other Intel processor,Intel,100.45466986113651,500,0
1279,Lenovo,Notebook,8,2.6,10.776844060703754,0,1,windows,Intel Core i7,Nvidia,141.21199808219862,1000,0
1280,HP,Notebook,6,2.04,10.285461122475176,0,0,windows,other/AMD,AMD,141.21199808219862,0,0
1281,Dell,Notebook,8,2.3,10.667632361713904,0,0,other/Linux/No OS,Intel Core i7,AMD,100.45466986113651,1000,0
1282,HP,Netbook,2,1.17,9.317895278196945,0,0,windows,other Intel processor,Intel,135.0942111925629,0,0
1283,Asus,Notebook,4,2.2,10.5552565839505,0,0,windows,Intel Core i7,Nvidia,100.45466986113651,500,0
